"";"Country.Region";"Lat";"Long";"date";"name";"confirmed";"death";"recovered"
"19735";"United Kingdom";18,4207;-64,64;2020-03-10;"British Virgin Islands";0;0;0
"19736";"United Kingdom";18,4207;-64,64;2020-03-11;"British Virgin Islands";0;0;0
"19737";"United Kingdom";18,4207;-64,64;2020-03-12;"British Virgin Islands";0;0;0
"19738";"United Kingdom";18,4207;-64,64;2020-03-13;"British Virgin Islands";0;0;0
"19739";"United Kingdom";18,4207;-64,64;2020-03-14;"British Virgin Islands";0;0;0
"19740";"United Kingdom";18,4207;-64,64;2020-03-15;"British Virgin Islands";0;0;0
"19741";"United Kingdom";18,4207;-64,64;2020-03-16;"British Virgin Islands";0;0;0
"19742";"United Kingdom";18,4207;-64,64;2020-03-17;"British Virgin Islands";0;0;0
"19743";"United Kingdom";18,4207;-64,64;2020-03-18;"British Virgin Islands";0;0;0
"19744";"United Kingdom";18,4207;-64,64;2020-03-19;"British Virgin Islands";0;0;0
"19745";"United Kingdom";18,4207;-64,64;2020-03-20;"British Virgin Islands";0;0;0
"19746";"United Kingdom";18,4207;-64,64;2020-03-21;"British Virgin Islands";0;0;0
"19747";"United Kingdom";18,4207;-64,64;2020-03-22;"British Virgin Islands";0;0;0
"19748";"United Kingdom";18,4207;-64,64;2020-03-23;"British Virgin Islands";0;0;0
"19749";"United Kingdom";18,4207;-64,64;2020-03-24;"British Virgin Islands";0;0;0
"19750";"United Kingdom";18,4207;-64,64;2020-03-25;"British Virgin Islands";0;0;0
"19751";"United Kingdom";18,4207;-64,64;2020-03-26;"British Virgin Islands";0;0;0
"19752";"United Kingdom";18,4207;-64,64;2020-03-27;"British Virgin Islands";0;0;0
"19753";"United Kingdom";18,4207;-64,64;2020-03-28;"British Virgin Islands";2;0;0
"19754";"United Kingdom";18,4207;-64,64;2020-03-29;"British Virgin Islands";0;0;0
"19755";"United Kingdom";18,4207;-64,64;2020-03-30;"British Virgin Islands";0;0;0
"19756";"United Kingdom";18,4207;-64,64;2020-03-31;"British Virgin Islands";1;0;0
"19757";"United Kingdom";18,4207;-64,64;2020-04-01;"British Virgin Islands";0;0;0
"19758";"United Kingdom";18,4207;-64,64;2020-04-02;"British Virgin Islands";0;0;0
"19759";"United Kingdom";18,4207;-64,64;2020-04-03;"British Virgin Islands";0;0;0
"19760";"United Kingdom";18,4207;-64,64;2020-04-04;"British Virgin Islands";0;0;0
"19761";"United Kingdom";18,4207;-64,64;2020-04-05;"British Virgin Islands";0;0;0
"19762";"United Kingdom";18,4207;-64,64;2020-04-06;"British Virgin Islands";0;0;0
"19763";"United Kingdom";18,4207;-64,64;2020-04-07;"British Virgin Islands";0;0;0
"19764";"United Kingdom";18,4207;-64,64;2020-04-08;"British Virgin Islands";0;0;0
"19765";"United Kingdom";18,4207;-64,64;2020-04-09;"British Virgin Islands";0;0;0
"19766";"United Kingdom";18,4207;-64,64;2020-04-10;"British Virgin Islands";0;0;0
"19767";"United Kingdom";18,4207;-64,64;2020-04-11;"British Virgin Islands";0;0;2
"19768";"United Kingdom";18,4207;-64,64;2020-04-12;"British Virgin Islands";0;0;0
"19769";"United Kingdom";18,4207;-64,64;2020-04-13;"British Virgin Islands";0;0;0
"19770";"United Kingdom";18,4207;-64,64;2020-04-14;"British Virgin Islands";0;0;0
"19771";"United Kingdom";18,4207;-64,64;2020-04-15;"British Virgin Islands";0;0;0
"19772";"United Kingdom";18,4207;-64,64;2020-04-16;"British Virgin Islands";0;0;0
"19773";"United Kingdom";18,4207;-64,64;2020-04-17;"British Virgin Islands";1;0;0
"19774";"United Kingdom";18,4207;-64,64;2020-04-18;"British Virgin Islands";0;0;0
"19775";"United Kingdom";18,4207;-64,64;2020-04-19;"British Virgin Islands";0;1;0
"19776";"United Kingdom";18,4207;-64,64;2020-04-20;"British Virgin Islands";1;0;1
"19777";"United Kingdom";18,4207;-64,64;2020-04-21;"British Virgin Islands";0;0;0
"19778";"United Kingdom";18,4207;-64,64;2020-04-22;"British Virgin Islands";0;0;0
"19779";"United Kingdom";18,4207;-64,64;2020-04-23;"British Virgin Islands";0;0;0
"19780";"United Kingdom";18,4207;-64,64;2020-04-24;"British Virgin Islands";0;0;0
"19781";"United Kingdom";18,4207;-64,64;2020-04-25;"British Virgin Islands";1;0;0
"19782";"United Kingdom";18,4207;-64,64;2020-04-26;"British Virgin Islands";0;0;0
"19783";"United Kingdom";18,4207;-64,64;2020-04-27;"British Virgin Islands";0;0;0
"19784";"United Kingdom";18,4207;-64,64;2020-04-28;"British Virgin Islands";0;0;0
"19785";"United Kingdom";18,4207;-64,64;2020-04-29;"British Virgin Islands";0;0;0
"19786";"United Kingdom";18,4207;-64,64;2020-04-30;"British Virgin Islands";0;0;0
"19787";"United Kingdom";18,4207;-64,64;2020-05-01;"British Virgin Islands";0;0;0
"19788";"United Kingdom";18,4207;-64,64;2020-05-02;"British Virgin Islands";0;0;0
"19789";"United Kingdom";19,3133;-81,2546;2020-01-22;"Cayman Islands";0;0;0
"19790";"United Kingdom";19,3133;-81,2546;2020-01-23;"Cayman Islands";0;0;0
"19791";"United Kingdom";19,3133;-81,2546;2020-01-24;"Cayman Islands";0;0;0
"19792";"United Kingdom";19,3133;-81,2546;2020-01-25;"Cayman Islands";0;0;0
"19793";"United Kingdom";19,3133;-81,2546;2020-01-26;"Cayman Islands";0;0;0
"19794";"United Kingdom";19,3133;-81,2546;2020-01-27;"Cayman Islands";0;0;0
"19795";"United Kingdom";19,3133;-81,2546;2020-01-28;"Cayman Islands";0;0;0
"19796";"United Kingdom";19,3133;-81,2546;2020-01-29;"Cayman Islands";0;0;0
"19797";"United Kingdom";19,3133;-81,2546;2020-01-30;"Cayman Islands";0;0;0
"19798";"United Kingdom";19,3133;-81,2546;2020-01-31;"Cayman Islands";0;0;0
"19799";"United Kingdom";19,3133;-81,2546;2020-02-01;"Cayman Islands";0;0;0
"19800";"United Kingdom";19,3133;-81,2546;2020-02-02;"Cayman Islands";0;0;0
"19801";"United Kingdom";19,3133;-81,2546;2020-02-03;"Cayman Islands";0;0;0
"19802";"United Kingdom";19,3133;-81,2546;2020-02-04;"Cayman Islands";0;0;0
"19803";"United Kingdom";19,3133;-81,2546;2020-02-05;"Cayman Islands";0;0;0
"19804";"United Kingdom";19,3133;-81,2546;2020-02-06;"Cayman Islands";0;0;0
"19805";"United Kingdom";19,3133;-81,2546;2020-02-07;"Cayman Islands";0;0;0
"19806";"United Kingdom";19,3133;-81,2546;2020-02-08;"Cayman Islands";0;0;0
"19807";"United Kingdom";19,3133;-81,2546;2020-02-09;"Cayman Islands";0;0;0
"19808";"United Kingdom";19,3133;-81,2546;2020-02-10;"Cayman Islands";0;0;0
"19809";"United Kingdom";19,3133;-81,2546;2020-02-11;"Cayman Islands";0;0;0
"19810";"United Kingdom";19,3133;-81,2546;2020-02-12;"Cayman Islands";0;0;0
"19811";"United Kingdom";19,3133;-81,2546;2020-02-13;"Cayman Islands";0;0;0
"19812";"United Kingdom";19,3133;-81,2546;2020-02-14;"Cayman Islands";0;0;0
"19813";"United Kingdom";19,3133;-81,2546;2020-02-15;"Cayman Islands";0;0;0
"19814";"United Kingdom";19,3133;-81,2546;2020-02-16;"Cayman Islands";0;0;0
"19815";"United Kingdom";19,3133;-81,2546;2020-02-17;"Cayman Islands";0;0;0
"19816";"United Kingdom";19,3133;-81,2546;2020-02-18;"Cayman Islands";0;0;0
"19817";"United Kingdom";19,3133;-81,2546;2020-02-19;"Cayman Islands";0;0;0
"19818";"United Kingdom";19,3133;-81,2546;2020-02-20;"Cayman Islands";0;0;0
"19819";"United Kingdom";19,3133;-81,2546;2020-02-21;"Cayman Islands";0;0;0
"19820";"United Kingdom";19,3133;-81,2546;2020-02-22;"Cayman Islands";0;0;0
"19821";"United Kingdom";19,3133;-81,2546;2020-02-23;"Cayman Islands";0;0;0
"19822";"United Kingdom";19,3133;-81,2546;2020-02-24;"Cayman Islands";0;0;0
"19823";"United Kingdom";19,3133;-81,2546;2020-02-25;"Cayman Islands";0;0;0
"19824";"United Kingdom";19,3133;-81,2546;2020-02-26;"Cayman Islands";0;0;0
"19825";"United Kingdom";19,3133;-81,2546;2020-02-27;"Cayman Islands";0;0;0
"19826";"United Kingdom";19,3133;-81,2546;2020-02-28;"Cayman Islands";0;0;0
"19827";"United Kingdom";19,3133;-81,2546;2020-02-29;"Cayman Islands";0;0;0
"19828";"United Kingdom";19,3133;-81,2546;2020-03-01;"Cayman Islands";0;0;0
"19829";"United Kingdom";19,3133;-81,2546;2020-03-02;"Cayman Islands";0;0;0
"19830";"United Kingdom";19,3133;-81,2546;2020-03-03;"Cayman Islands";0;0;0
"19831";"United Kingdom";19,3133;-81,2546;2020-03-04;"Cayman Islands";0;0;0
"19832";"United Kingdom";19,3133;-81,2546;2020-03-05;"Cayman Islands";0;0;0
"19833";"United Kingdom";19,3133;-81,2546;2020-03-06;"Cayman Islands";0;0;0
"19834";"United Kingdom";19,3133;-81,2546;2020-03-07;"Cayman Islands";0;0;0
"19835";"United Kingdom";19,3133;-81,2546;2020-03-08;"Cayman Islands";0;0;0
"19836";"United Kingdom";19,3133;-81,2546;2020-03-09;"Cayman Islands";0;0;0
"19837";"United Kingdom";19,3133;-81,2546;2020-03-10;"Cayman Islands";0;0;0
"19838";"United Kingdom";19,3133;-81,2546;2020-03-11;"Cayman Islands";0;0;0
"19839";"United Kingdom";19,3133;-81,2546;2020-03-12;"Cayman Islands";0;0;0
"19840";"United Kingdom";19,3133;-81,2546;2020-03-13;"Cayman Islands";1;0;0
"19841";"United Kingdom";19,3133;-81,2546;2020-03-14;"Cayman Islands";0;0;0
"19842";"United Kingdom";19,3133;-81,2546;2020-03-15;"Cayman Islands";0;0;0
"19843";"United Kingdom";19,3133;-81,2546;2020-03-16;"Cayman Islands";0;1;0
"19844";"United Kingdom";19,3133;-81,2546;2020-03-17;"Cayman Islands";0;0;0
"19845";"United Kingdom";19,3133;-81,2546;2020-03-18;"Cayman Islands";0;0;0
"19846";"United Kingdom";19,3133;-81,2546;2020-03-19;"Cayman Islands";2;0;0
"19847";"United Kingdom";19,3133;-81,2546;2020-03-20;"Cayman Islands";0;0;0
"19848";"United Kingdom";19,3133;-81,2546;2020-03-21;"Cayman Islands";0;0;0
"19849";"United Kingdom";19,3133;-81,2546;2020-03-22;"Cayman Islands";0;0;0
"19850";"United Kingdom";19,3133;-81,2546;2020-03-23;"Cayman Islands";2;0;0
"19851";"United Kingdom";19,3133;-81,2546;2020-03-24;"Cayman Islands";1;0;0
"19852";"United Kingdom";19,3133;-81,2546;2020-03-25;"Cayman Islands";2;0;0
"19853";"United Kingdom";19,3133;-81,2546;2020-03-26;"Cayman Islands";0;0;0
"19854";"United Kingdom";19,3133;-81,2546;2020-03-27;"Cayman Islands";0;0;0
"19855";"United Kingdom";19,3133;-81,2546;2020-03-28;"Cayman Islands";0;0;0
"19856";"United Kingdom";19,3133;-81,2546;2020-03-29;"Cayman Islands";0;0;0
"19857";"United Kingdom";19,3133;-81,2546;2020-03-30;"Cayman Islands";4;0;0
"19858";"United Kingdom";19,3133;-81,2546;2020-03-31;"Cayman Islands";2;0;0
"19859";"United Kingdom";19,3133;-81,2546;2020-04-01;"Cayman Islands";8;0;0
"19860";"United Kingdom";19,3133;-81,2546;2020-04-02;"Cayman Islands";6;0;0
"19861";"United Kingdom";19,3133;-81,2546;2020-04-03;"Cayman Islands";0;0;0
"19862";"United Kingdom";19,3133;-81,2546;2020-04-04;"Cayman Islands";7;0;1
"19863";"United Kingdom";19,3133;-81,2546;2020-04-05;"Cayman Islands";0;0;0
"19864";"United Kingdom";19,3133;-81,2546;2020-04-06;"Cayman Islands";4;0;0
"19865";"United Kingdom";19,3133;-81,2546;2020-04-07;"Cayman Islands";6;0;5
"19866";"United Kingdom";19,3133;-81,2546;2020-04-08;"Cayman Islands";0;0;0
"19867";"United Kingdom";19,3133;-81,2546;2020-04-09;"Cayman Islands";0;0;0
"19868";"United Kingdom";19,3133;-81,2546;2020-04-10;"Cayman Islands";0;0;0
"19869";"United Kingdom";19,3133;-81,2546;2020-04-11;"Cayman Islands";0;0;0
"19870";"United Kingdom";19,3133;-81,2546;2020-04-12;"Cayman Islands";8;0;0
"19871";"United Kingdom";19,3133;-81,2546;2020-04-13;"Cayman Islands";0;0;0
"19872";"United Kingdom";19,3133;-81,2546;2020-04-14;"Cayman Islands";1;0;0
"19873";"United Kingdom";19,3133;-81,2546;2020-04-15;"Cayman Islands";0;0;0
"19874";"United Kingdom";19,3133;-81,2546;2020-04-16;"Cayman Islands";6;0;0
"19875";"United Kingdom";19,3133;-81,2546;2020-04-17;"Cayman Islands";1;0;1
"19876";"United Kingdom";19,3133;-81,2546;2020-04-18;"Cayman Islands";0;0;0
"19877";"United Kingdom";19,3133;-81,2546;2020-04-19;"Cayman Islands";0;0;0
"19878";"United Kingdom";19,3133;-81,2546;2020-04-20;"Cayman Islands";5;0;0
"19879";"United Kingdom";19,3133;-81,2546;2020-04-21;"Cayman Islands";0;0;0
"19880";"United Kingdom";19,3133;-81,2546;2020-04-22;"Cayman Islands";0;0;0
"19881";"United Kingdom";19,3133;-81,2546;2020-04-23;"Cayman Islands";0;0;0
"19882";"United Kingdom";19,3133;-81,2546;2020-04-24;"Cayman Islands";4;0;1
"19883";"United Kingdom";19,3133;-81,2546;2020-04-25;"Cayman Islands";0;0;0
"19884";"United Kingdom";19,3133;-81,2546;2020-04-26;"Cayman Islands";0;0;0
"19885";"United Kingdom";19,3133;-81,2546;2020-04-27;"Cayman Islands";0;0;0
"19886";"United Kingdom";19,3133;-81,2546;2020-04-28;"Cayman Islands";0;0;2
"19887";"United Kingdom";19,3133;-81,2546;2020-04-29;"Cayman Islands";3;0;0
"19888";"United Kingdom";19,3133;-81,2546;2020-04-30;"Cayman Islands";0;0;0
"19889";"United Kingdom";19,3133;-81,2546;2020-05-01;"Cayman Islands";1;0;0
"19890";"United Kingdom";19,3133;-81,2546;2020-05-02;"Cayman Islands";0;0;0
"19891";"United Kingdom";49,3723;-2,3644;2020-01-22;"Channel Islands";0;0;0
"19892";"United Kingdom";49,3723;-2,3644;2020-01-23;"Channel Islands";0;0;0
"19893";"United Kingdom";49,3723;-2,3644;2020-01-24;"Channel Islands";0;0;0
"19894";"United Kingdom";49,3723;-2,3644;2020-01-25;"Channel Islands";0;0;0
"19895";"United Kingdom";49,3723;-2,3644;2020-01-26;"Channel Islands";0;0;0
"19896";"United Kingdom";49,3723;-2,3644;2020-01-27;"Channel Islands";0;0;0
"19897";"United Kingdom";49,3723;-2,3644;2020-01-28;"Channel Islands";0;0;0
"19898";"United Kingdom";49,3723;-2,3644;2020-01-29;"Channel Islands";0;0;0
"19899";"United Kingdom";49,3723;-2,3644;2020-01-30;"Channel Islands";0;0;0
"19900";"United Kingdom";49,3723;-2,3644;2020-01-31;"Channel Islands";0;0;0
"19901";"United Kingdom";49,3723;-2,3644;2020-02-01;"Channel Islands";0;0;0
"19902";"United Kingdom";49,3723;-2,3644;2020-02-02;"Channel Islands";0;0;0
"19903";"United Kingdom";49,3723;-2,3644;2020-02-03;"Channel Islands";0;0;0
"19904";"United Kingdom";49,3723;-2,3644;2020-02-04;"Channel Islands";0;0;0
"19905";"United Kingdom";49,3723;-2,3644;2020-02-05;"Channel Islands";0;0;0
"19906";"United Kingdom";49,3723;-2,3644;2020-02-06;"Channel Islands";0;0;0
"19907";"United Kingdom";49,3723;-2,3644;2020-02-07;"Channel Islands";0;0;0
"19908";"United Kingdom";49,3723;-2,3644;2020-02-08;"Channel Islands";0;0;0
"19909";"United Kingdom";49,3723;-2,3644;2020-02-09;"Channel Islands";0;0;0
"19910";"United Kingdom";49,3723;-2,3644;2020-02-10;"Channel Islands";0;0;0
"19911";"United Kingdom";49,3723;-2,3644;2020-02-11;"Channel Islands";0;0;0
"19912";"United Kingdom";49,3723;-2,3644;2020-02-12;"Channel Islands";0;0;0
"19913";"United Kingdom";49,3723;-2,3644;2020-02-13;"Channel Islands";0;0;0
"19914";"United Kingdom";49,3723;-2,3644;2020-02-14;"Channel Islands";0;0;0
"19915";"United Kingdom";49,3723;-2,3644;2020-02-15;"Channel Islands";0;0;0
"19916";"United Kingdom";49,3723;-2,3644;2020-02-16;"Channel Islands";0;0;0
"19917";"United Kingdom";49,3723;-2,3644;2020-02-17;"Channel Islands";0;0;0
"19918";"United Kingdom";49,3723;-2,3644;2020-02-18;"Channel Islands";0;0;0
"19919";"United Kingdom";49,3723;-2,3644;2020-02-19;"Channel Islands";0;0;0
"19920";"United Kingdom";49,3723;-2,3644;2020-02-20;"Channel Islands";0;0;0
"19921";"United Kingdom";49,3723;-2,3644;2020-02-21;"Channel Islands";0;0;0
"19922";"United Kingdom";49,3723;-2,3644;2020-02-22;"Channel Islands";0;0;0
"19923";"United Kingdom";49,3723;-2,3644;2020-02-23;"Channel Islands";0;0;0
"19924";"United Kingdom";49,3723;-2,3644;2020-02-24;"Channel Islands";0;0;0
"19925";"United Kingdom";49,3723;-2,3644;2020-02-25;"Channel Islands";0;0;0
"19926";"United Kingdom";49,3723;-2,3644;2020-02-26;"Channel Islands";0;0;0
"19927";"United Kingdom";49,3723;-2,3644;2020-02-27;"Channel Islands";0;0;0
"19928";"United Kingdom";49,3723;-2,3644;2020-02-28;"Channel Islands";0;0;0
"19929";"United Kingdom";49,3723;-2,3644;2020-02-29;"Channel Islands";0;0;0
"19930";"United Kingdom";49,3723;-2,3644;2020-03-01;"Channel Islands";0;0;0
"19931";"United Kingdom";49,3723;-2,3644;2020-03-02;"Channel Islands";0;0;0
"19932";"United Kingdom";49,3723;-2,3644;2020-03-03;"Channel Islands";0;0;0
"19933";"United Kingdom";49,3723;-2,3644;2020-03-04;"Channel Islands";0;0;0
"19934";"United Kingdom";49,3723;-2,3644;2020-03-05;"Channel Islands";0;0;0
"19935";"United Kingdom";49,3723;-2,3644;2020-03-06;"Channel Islands";0;0;0
"19936";"United Kingdom";49,3723;-2,3644;2020-03-07;"Channel Islands";0;0;0
"19937";"United Kingdom";49,3723;-2,3644;2020-03-08;"Channel Islands";0;0;0
"19938";"United Kingdom";49,3723;-2,3644;2020-03-09;"Channel Islands";0;0;0
"19939";"United Kingdom";49,3723;-2,3644;2020-03-10;"Channel Islands";1;0;0
"19940";"United Kingdom";49,3723;-2,3644;2020-03-11;"Channel Islands";1;0;0
"19941";"United Kingdom";49,3723;-2,3644;2020-03-12;"Channel Islands";0;0;0
"19942";"United Kingdom";49,3723;-2,3644;2020-03-13;"Channel Islands";0;0;0
"19943";"United Kingdom";49,3723;-2,3644;2020-03-14;"Channel Islands";0;0;0
"19944";"United Kingdom";49,3723;-2,3644;2020-03-15;"Channel Islands";1;0;0
"19945";"United Kingdom";49,3723;-2,3644;2020-03-16;"Channel Islands";3;0;0
"19946";"United Kingdom";49,3723;-2,3644;2020-03-17;"Channel Islands";0;0;0
"19947";"United Kingdom";49,3723;-2,3644;2020-03-18;"Channel Islands";0;0;0
"19948";"United Kingdom";49,3723;-2,3644;2020-03-19;"Channel Islands";5;0;0
"19949";"United Kingdom";49,3723;-2,3644;2020-03-20;"Channel Islands";3;0;0
"19950";"United Kingdom";49,3723;-2,3644;2020-03-21;"Channel Islands";18;0;0
"19951";"United Kingdom";49,3723;-2,3644;2020-03-22;"Channel Islands";0;0;0
"19952";"United Kingdom";49,3723;-2,3644;2020-03-23;"Channel Islands";4;0;0
"19953";"United Kingdom";49,3723;-2,3644;2020-03-24;"Channel Islands";0;0;0
"19954";"United Kingdom";49,3723;-2,3644;2020-03-25;"Channel Islands";10;0;0
"19955";"United Kingdom";49,3723;-2,3644;2020-03-26;"Channel Islands";20;1;0
"19956";"United Kingdom";49,3723;-2,3644;2020-03-27;"Channel Islands";22;0;0
"19957";"United Kingdom";49,3723;-2,3644;2020-03-28;"Channel Islands";9;0;0
"19958";"United Kingdom";49,3723;-2,3644;2020-03-29;"Channel Islands";11;1;0
"19959";"United Kingdom";49,3723;-2,3644;2020-03-30;"Channel Islands";33;0;0
"19960";"United Kingdom";49,3723;-2,3644;2020-03-31;"Channel Islands";0;1;0
"19961";"United Kingdom";49,3723;-2,3644;2020-04-01;"Channel Islands";31;0;0
"19962";"United Kingdom";49,3723;-2,3644;2020-04-02;"Channel Islands";21;0;0
"19963";"United Kingdom";49,3723;-2,3644;2020-04-03;"Channel Islands";39;1;13
"19964";"United Kingdom";49,3723;-2,3644;2020-04-04;"Channel Islands";30;1;0
"19965";"United Kingdom";49,3723;-2,3644;2020-04-05;"Channel Islands";47;1;14
"19966";"United Kingdom";49,3723;-2,3644;2020-04-06;"Channel Islands";14;1;0
"19967";"United Kingdom";49,3723;-2,3644;2020-04-07;"Channel Islands";12;0;7
"19968";"United Kingdom";49,3723;-2,3644;2020-04-08;"Channel Islands";16;1;4
"19969";"United Kingdom";49,3723;-2,3644;2020-04-09;"Channel Islands";10;0;2
"19970";"United Kingdom";49,3723;-2,3644;2020-04-10;"Channel Islands";37;1;0
"19971";"United Kingdom";49,3723;-2,3644;2020-04-11;"Channel Islands";9;0;8
"19972";"United Kingdom";49,3723;-2,3644;2020-04-12;"Channel Islands";24;0;0
"19973";"United Kingdom";49,3723;-2,3644;2020-04-13;"Channel Islands";5;0;0
"19974";"United Kingdom";49,3723;-2,3644;2020-04-14;"Channel Islands";4;4;0
"19975";"United Kingdom";49,3723;-2,3644;2020-04-15;"Channel Islands";7;2;21
"19976";"United Kingdom";49,3723;-2,3644;2020-04-16;"Channel Islands";10;4;4
"19977";"United Kingdom";49,3723;-2,3644;2020-04-17;"Channel Islands";13;1;0
"19978";"United Kingdom";49,3723;-2,3644;2020-04-18;"Channel Islands";14;1;0
"19979";"United Kingdom";49,3723;-2,3644;2020-04-19;"Channel Islands";4;0;0
"19980";"United Kingdom";49,3723;-2,3644;2020-04-20;"Channel Islands";0;3;0
"19981";"United Kingdom";49,3723;-2,3644;2020-04-21;"Channel Islands";8;0;183
"19982";"United Kingdom";49,3723;-2,3644;2020-04-22;"Channel Islands";2;4;29
"19983";"United Kingdom";49,3723;-2,3644;2020-04-23;"Channel Islands";23;1;10
"19984";"United Kingdom";49,3723;-2,3644;2020-04-24;"Channel Islands";2;5;0
"19985";"United Kingdom";49,3723;-2,3644;2020-04-25;"Channel Islands";2;1;37
"19986";"United Kingdom";49,3723;-2,3644;2020-04-26;"Channel Islands";0;0;0
"19987";"United Kingdom";49,3723;-2,3644;2020-04-27;"Channel Islands";0;0;20
"19988";"United Kingdom";49,3723;-2,3644;2020-04-28;"Channel Islands";5;1;0
"19989";"United Kingdom";49,3723;-2,3644;2020-04-29;"Channel Islands";7;2;34
"19990";"United Kingdom";49,3723;-2,3644;2020-04-30;"Channel Islands";0;2;0
"19991";"United Kingdom";49,3723;-2,3644;2020-05-01;"Channel Islands";1;1;20
"19992";"United Kingdom";49,3723;-2,3644;2020-05-02;"Channel Islands";5;0;0
"19993";"China";30,0572;107,874;2020-01-22;"Chongqing";6;0;0
"19994";"China";30,0572;107,874;2020-01-23;"Chongqing";3;0;0
"19995";"China";30,0572;107,874;2020-01-24;"Chongqing";18;0;0
"19996";"China";30,0572;107,874;2020-01-25;"Chongqing";30;0;0
"19997";"China";30,0572;107,874;2020-01-26;"Chongqing";18;0;0
"19998";"China";30,0572;107,874;2020-01-27;"Chongqing";35;0;0
"19999";"China";30,0572;107,874;2020-01-28;"Chongqing";22;0;0
"20000";"China";30,0572;107,874;2020-01-29;"Chongqing";15;0;1
"20001";"China";30,0572;107,874;2020-01-30;"Chongqing";35;0;0
"20002";"China";30,0572;107,874;2020-01-31;"Chongqing";29;0;0
"20003";"China";30,0572;107,874;2020-02-01;"Chongqing";36;1;2
"20004";"China";30,0572;107,874;2020-02-02;"Chongqing";53;1;4
"20005";"China";30,0572;107,874;2020-02-03;"Chongqing";37;0;2
"20006";"China";30,0572;107,874;2020-02-04;"Chongqing";29;0;0
"20007";"China";30,0572;107,874;2020-02-05;"Chongqing";23;0;6
"20008";"China";30,0572;107,874;2020-02-06;"Chongqing";22;0;9
"20009";"China";30,0572;107,874;2020-02-07;"Chongqing";15;0;7
"20010";"China";30,0572;107,874;2020-02-08;"Chongqing";2;0;8
"20011";"China";30,0572;107,874;2020-02-09;"Chongqing";40;0;12
"20012";"China";30,0572;107,874;2020-02-10;"Chongqing";18;0;15
"20013";"China";30,0572;107,874;2020-02-11;"Chongqing";19;1;13
"20014";"China";30,0572;107,874;2020-02-12;"Chongqing";13;0;23
"20015";"China";30,0572;107,874;2020-02-13;"Chongqing";11;1;26
"20016";"China";30,0572;107,874;2020-02-14;"Chongqing";8;1;24
"20017";"China";30,0572;107,874;2020-02-15;"Chongqing";7;0;32
"20018";"China";30,0572;107,874;2020-02-16;"Chongqing";7;0;23
"20019";"China";30,0572;107,874;2020-02-17;"Chongqing";2;0;18
"20020";"China";30,0572;107,874;2020-02-18;"Chongqing";2;0;29
"20021";"China";30,0572;107,874;2020-02-19;"Chongqing";5;0;20
"20022";"China";30,0572;107,874;2020-02-20;"Chongqing";7;1;25
"20023";"China";30,0572;107,874;2020-02-21;"Chongqing";5;0;17
"20024";"China";30,0572;107,874;2020-02-22;"Chongqing";1;0;12
"20025";"China";30,0572;107,874;2020-02-23;"Chongqing";2;0;7
"20026";"China";30,0572;107,874;2020-02-24;"Chongqing";1;0;14
"20027";"China";30,0572;107,874;2020-02-25;"Chongqing";0;0;23
"20028";"China";30,0572;107,874;2020-02-26;"Chongqing";0;0;12
"20029";"China";30,0572;107,874;2020-02-27;"Chongqing";0;0;17
"20030";"China";30,0572;107,874;2020-02-28;"Chongqing";0;0;21
"20031";"China";30,0572;107,874;2020-02-29;"Chongqing";0;0;16
"20032";"China";30,0572;107,874;2020-03-01;"Chongqing";0;0;12
"20033";"China";30,0572;107,874;2020-03-02;"Chongqing";0;0;19
"20034";"China";30,0572;107,874;2020-03-03;"Chongqing";0;0;21
"20035";"China";30,0572;107,874;2020-03-04;"Chongqing";0;0;12
"20036";"China";30,0572;107,874;2020-03-05;"Chongqing";0;0;10
"20037";"China";30,0572;107,874;2020-03-06;"Chongqing";0;0;1
"20038";"China";30,0572;107,874;2020-03-07;"Chongqing";0;0;13
"20039";"China";30,0572;107,874;2020-03-08;"Chongqing";0;0;1
"20040";"China";30,0572;107,874;2020-03-09;"Chongqing";0;0;15
"20041";"China";30,0572;107,874;2020-03-10;"Chongqing";0;0;5
"20042";"China";30,0572;107,874;2020-03-11;"Chongqing";0;0;7
"20043";"China";30,0572;107,874;2020-03-12;"Chongqing";0;0;10
"20044";"China";30,0572;107,874;2020-03-13;"Chongqing";0;0;2
"20045";"China";30,0572;107,874;2020-03-14;"Chongqing";0;0;3
"20046";"China";30,0572;107,874;2020-03-15;"Chongqing";0;0;1
"20047";"China";30,0572;107,874;2020-03-16;"Chongqing";0;0;0
"20048";"China";30,0572;107,874;2020-03-17;"Chongqing";0;0;0
"20049";"China";30,0572;107,874;2020-03-18;"Chongqing";0;0;0
"20050";"China";30,0572;107,874;2020-03-19;"Chongqing";0;0;0
"20051";"China";30,0572;107,874;2020-03-20;"Chongqing";0;0;0
"20052";"China";30,0572;107,874;2020-03-21;"Chongqing";0;0;0
"20053";"China";30,0572;107,874;2020-03-22;"Chongqing";1;0;0
"20054";"China";30,0572;107,874;2020-03-23;"Chongqing";1;0;0
"20055";"China";30,0572;107,874;2020-03-24;"Chongqing";0;0;0
"20056";"China";30,0572;107,874;2020-03-25;"Chongqing";0;0;0
"20057";"China";30,0572;107,874;2020-03-26;"Chongqing";0;0;0
"20058";"China";30,0572;107,874;2020-03-27;"Chongqing";0;0;0
"20059";"China";30,0572;107,874;2020-03-28;"Chongqing";0;0;0
"20060";"China";30,0572;107,874;2020-03-29;"Chongqing";1;0;0
